,Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour
4043,France,lig-1,Toulouse,Marsilya,1,1,2013/2014,14.09,18:00
4044,France,lig-1,Bordeaux,PSG,0,2,2013/2014,13.09,21:30
4045,France,lig-1,Marsilya,Monaco,1,2,2013/2014,01.09,22:00
4046,France,lig-1,Nice,Montpellier,2,2,2013/2014,01.09,18:00
4047,France,lig-1,St. Etienne,Bordeaux,2,1,2013/2014,01.09,15:00
4048,France,lig-1,Bastia,Toulouse,2,1,2013/2014,31.08,21:00
4049,France,lig-1,Lorient,Valenciennes,1,0,2013/2014,31.08,21:00
4050,France,lig-1,Reims,Nantes,0,0,2013/2014,31.08,21:00
4051,France,lig-1,Rennes,Lille,0,0,2013/2014,31.08,21:00
4052,France,lig-1,Sochaux,AC Ajaccio,0,0,2013/2014,31.08,21:00
4053,France,lig-1,PSG,Guingamp,2,0,2013/2014,31.08,18:00
4054,France,lig-1,Thonon-Evian,Lyon,2,1,2013/2014,31.08,15:00
4055,France,lig-1,Nantes,PSG,1,2,2013/2014,25.08,22:00
4056,France,lig-1,AC Ajaccio,Nice,0,0,2013/2014,25.08,18:00
4057,France,lig-1,Lille,St. Etienne,1,0,2013/2014,25.08,15:00
4058,France,lig-1,Bordeaux,Bastia,1,0,2013/2014,24.08,21:00
4059,France,lig-1,Guingamp,Lorient,2,0,2013/2014,24.08,21:00
4060,France,lig-1,Lyon,Reims,0,1,2013/2014,24.08,21:00
4061,France,lig-1,Montpellier,Sochaux,2,1,2013/2014,24.08,21:00
4062,France,lig-1,Thonon-Evian,Rennes,1,2,2013/2014,24.08,21:00
4063,France,lig-1,Valenciennes,Marsilya,0,1,2013/2014,24.08,18:00
4064,France,lig-1,Monaco,Toulouse,0,0,2013/2014,23.08,21:30
4065,France,lig-1,PSG,AC Ajaccio,1,1,2013/2014,18.08,22:00
4066,France,lig-1,Lorient,Nantes,2,1,2013/2014,18.08,18:00
4067,France,lig-1,Monaco,Montpellier,4,1,2013/2014,18.08,15:00
4068,France,lig-1,Bastia,Valenciennes,2,0,2013/2014,17.08,21:00
4069,France,lig-1,Nice,Rennes,2,1,2013/2014,17.08,21:00
4070,France,lig-1,Reims,Lille,2,1,2013/2014,17.08,21:00
4071,France,lig-1,St. Etienne,Guingamp,1,0,2013/2014,17.08,21:00
4072,France,lig-1,Toulouse,Bordeaux,1,1,2013/2014,17.08,21:00
4073,France,lig-1,Marsilya,Thonon-Evian,2,0,2013/2014,17.08,18:00
4074,France,lig-1,Sochaux,Lyon,1,3,2013/2014,16.08,21:30
4075,France,lig-1,Guingamp,Marsilya,1,3,2013/2014,11.08,22:00
4076,France,lig-1,AC Ajaccio,St. Etienne,0,1,2013/2014,11.08,18:00
4077,France,lig-1,Bordeaux,Monaco,0,2,2013/2014,10.08,22:00
4078,France,lig-1,Lille,Lorient,1,0,2013/2014,10.08,22:00
4079,France,lig-1,Lyon,Nice,4,0,2013/2014,10.08,22:00
4080,France,lig-1,Nantes,Bastia,0,0,2013/2014,10.08,22:00
4081,France,lig-1,Rennes,Reims,2,1,2013/2014,10.08,22:00
4082,France,lig-1,Thonon-Evian,Sochaux,1,1,2013/2014,10.08,22:00
4083,France,lig-1,Valenciennes,Toulouse,3,0,2013/2014,10.08,22:00
4084,France,lig-1,Montpellier,PSG,1,1,2013/2014,09.08,21:30
4085,France,lig-1,AC Ajaccio,Nice,0,2,2012/2013,26.05,22:00
4086,France,lig-1,Bastia,Sochaux,0,0,2012/2013,26.05,22:00
4087,France,lig-1,Bordeaux,Thonon-Evian,2,1,2012/2013,26.05,22:00
4088,France,lig-1,Brest,Nancy,1,2,2012/2013,26.05,22:00
4089,France,lig-1,Lille,St. Etienne,1,1,2012/2013,26.05,22:00
4090,France,lig-1,Lorient,PSG,1,3,2012/2013,26.05,22:00
4091,France,lig-1,Lyon,Rennes,2,0,2012/2013,26.05,22:00
4092,France,lig-1,Marsilya,Reims,0,0,2012/2013,26.05,22:00
4093,France,lig-1,Toulouse,Montpellier,2,0,2012/2013,26.05,22:00
4094,France,lig-1,Valenciennes,Troyes,2,1,2012/2013,26.05,22:00
4095,France,lig-1,Nice,Lyon,1,1,2012/2013,19.05,16:05
4096,France,lig-1,Montpellier,Lille,0,0,2012/2013,18.05,22:00
4097,France,lig-1,Nancy,Bastia,1,2,2012/2013,18.05,22:00
4098,France,lig-1,PSG,Brest,3,1,2012/2013,18.05,22:00
4099,France,lig-1,Reims,Lorient,1,0,2012/2013,18.05,22:00
4100,France,lig-1,Rennes,AC Ajaccio,1,1,2012/2013,18.05,22:00
4101,France,lig-1,Sochaux,Toulouse,1,2,2012/2013,18.05,22:00
4102,France,lig-1,St. Etienne,Marsilya,2,0,2012/2013,18.05,22:00
4103,France,lig-1,Thonon-Evian,Valenciennes,2,0,2012/2013,18.05,22:00
4104,France,lig-1,Troyes,Bordeaux,1,0,2012/2013,18.05,22:00
4105,France,lig-1,Lyon,PSG,0,1,2012/2013,12.05,22:00
4106,France,lig-1,Thonon-Evian,Nice,4,0,2012/2013,12.05,18:00
4107,France,lig-1,Lorient,St. Etienne,3,1,2012/2013,12.05,15:00
4108,France,lig-1,AC Ajaccio,Troyes,0,1,2012/2013,11.05,21:00
4109,France,lig-1,Bastia,Montpellier,3,1,2012/2013,11.05,21:00
4110,France,lig-1,Bordeaux,Nancy,3,2,2012/2013,11.05,21:00
4111,France,lig-1,Brest,Sochaux,0,2,2012/2013,11.05,21:00
4112,France,lig-1,Valenciennes,"Rennes
2",4,1,2012/2013,11.05,21:00
4113,France,lig-1,Marsilya,Toulouse,2,1,2012/2013,11.05,18:00
4114,France,lig-1,Lille,Reims,3,0,2012/2013,10.05,21:30
4115,France,lig-1,PSG,Valenciennes,1,1,2012/2013,05.05,22:00
4116,France,lig-1,Nancy,Lyon,0,3,2012/2013,05.05,18:00
4117,France,lig-1,Rennes,Nice,0,3,2012/2013,05.05,15:00
4118,France,lig-1,Montpellier,Brest,2,1,2012/2013,04.05,21:00
4119,France,lig-1,Reims,AC Ajaccio,1,1,2012/2013,04.05,21:00
4120,France,lig-1,Sochaux,Lorient,1,0,2012/2013,04.05,21:00
4121,France,lig-1,Toulouse,Lille,4,2,2012/2013,04.05,21:00
4122,France,lig-1,Troyes,Thonon-Evian,1,0,2012/2013,04.05,21:00
4123,France,lig-1,Marsilya,Bastia,2,1,2012/2013,04.05,18:00
4124,France,lig-1,St. Etienne,Bordeaux,0,0,2012/2013,03.05,21:30
4125,France,lig-1,Thonon-Evian,"PSG
2",0,1,2012/2013,28.04,22:00
4126,France,lig-1,Nice,Troyes,3,1,2012/2013,28.04,18:00
4127,France,lig-1,Lyon,St. Etienne,1,1,2012/2013,28.04,15:00
4128,France,lig-1,AC Ajaccio,Montpellier,2,1,2012/2013,27.04,21:00
4129,France,lig-1,Bastia,Toulouse,0,0,2012/2013,27.04,21:00
4130,France,lig-1,Bordeaux,Reims,0,0,2012/2013,27.04,21:00
4131,France,lig-1,Brest,Rennes,0,2,2012/2013,27.04,21:00
4132,France,lig-1,Valenciennes,Nancy,0,0,2012/2013,27.04,21:00
4133,France,lig-1,Lorient,Marsilya,0,1,2012/2013,27.04,18:00
4134,France,lig-1,Lille,Sochaux,3,3,2012/2013,26.04,21:30
4135,France,lig-1,Rennes,Troyes,1,2,2012/2013,24.04,19:30
4136,France,lig-1,St. Etienne,AC Ajaccio,4,2,2012/2013,24.04,19:30
4137,France,lig-1,PSG,Nice,3,0,2012/2013,21.04,22:00
4138,France,lig-1,Nancy,Thonon-Evian,3,1,2012/2013,21.04,18:00
4139,France,lig-1,Reims,Valenciennes,0,1,2012/2013,21.04,18:00
4140,France,lig-1,Sochaux,Bordeaux,2,2,2012/2013,21.04,18:00
4141,France,lig-1,Toulouse,Lorient,0,1,2012/2013,21.04,18:00
4142,France,lig-1,Bastia,Lille,1,2,2012/2013,21.04,15:00
4143,France,lig-1,Marsilya,Brest,1,0,2012/2013,20.04,18:00
4144,France,lig-1,Montpellier,Lyon,1,2,2012/2013,19.04,21:30
4145,France,lig-1,Lille,Marsilya,0,0,2012/2013,14.04,22:00
4146,France,lig-1,Lyon,Toulouse,3,1,2012/2013,14.04,18:00
4147,France,lig-1,Nice,Sochaux,3,0,2012/2013,14.04,15:00
4148,France,lig-1,AC Ajaccio,Nancy,1,1,2012/2013,13.04,21:00
4149,France,lig-1,Bordeaux,Montpellier,4,2,2012/2013,13.04,21:00
4150,France,lig-1,Brest,Reims,0,2,2012/2013,13.04,21:00
4151,France,lig-1,Lorient,Bastia,4,1,2012/2013,13.04,21:00
4152,France,lig-1,Thonon-Evian,Rennes,4,2,2012/2013,13.04,21:00
4153,France,lig-1,Troyes,PSG,0,1,2012/2013,13.04,18:00
4154,France,lig-1,Valenciennes,St. Etienne,0,0,2012/2013,12.04,21:30
4155,France,lig-1,Lille,Lorient,5,0,2012/2013,07.04,22:00
4156,France,lig-1,Reims,Lyon,1,0,2012/2013,07.04,18:00
4157,France,lig-1,St. Etienne,Thonon-Evian,1,0,2012/2013,07.04,15:00
4158,France,lig-1,Bastia,Brest,4,0,2012/2013,06.04,21:00
4159,France,lig-1,Montpellier,Valenciennes,3,1,2012/2013,06.04,21:00
4160,France,lig-1,Nancy,Troyes,1,0,2012/2013,06.04,21:00
4161,France,lig-1,Sochaux,AC Ajaccio,0,0,2012/2013,06.04,21:00
4162,France,lig-1,Toulouse,Nice,3,4,2012/2013,06.04,21:00
4163,France,lig-1,Rennes,PSG,0,2,2012/2013,06.04,18:00
4164,France,lig-1,Marsilya,Bordeaux,1,0,2012/2013,05.04,21:30
4165,France,lig-1,Lyon,Sochaux,1,2,2012/2013,31.03,22:00
4166,France,lig-1,Brest,Lille,1,2,2012/2013,31.03,18:00
4167,France,lig-1,Nice,Marsilya,0,1,2012/2013,31.03,15:00
4168,France,lig-1,AC Ajaccio,Toulouse,2,3,2012/2013,30.03,21:00
4169,France,lig-1,Bordeaux,Lorient,1,1,2012/2013,30.03,21:00
4170,France,lig-1,Rennes,Nancy,0,2,2012/2013,30.03,21:00
4171,France,lig-1,Thonon-Evian,Reims,2,2,2012/2013,30.03,21:00
4172,France,lig-1,Valenciennes,Bastia,3,4,2012/2013,30.03,21:00
4173,France,lig-1,Troyes,St. Etienne,2,2,2012/2013,30.03,18:00
4174,France,lig-1,PSG,Montpellier,1,0,2012/2013,29.03,21:30
4175,France,lig-1,St. Etienne,PSG,2,2,2012/2013,17.03,22:00
4176,France,lig-1,Toulouse,Bordeaux,0,0,2012/2013,17.03,18:00
4177,France,lig-1,Nancy,Nice,1,0,2012/2013,17.03,15:00
4178,France,lig-1,Lille,Thonon-Evian,1,2,2012/2013,16.03,21:00
4179,France,lig-1,Lorient,Brest,4,0,2012/2013,16.03,21:00
4180,France,lig-1,Montpellier,Troyes,1,1,2012/2013,16.03,21:00
4181,France,lig-1,Reims,Rennes,1,0,2012/2013,16.03,21:00
4182,France,lig-1,Sochaux,Valenciennes,1,1,2012/2013,16.03,21:00
4183,France,lig-1,Bastia,Lyon,4,1,2012/2013,16.03,18:00
4184,France,lig-1,Marsilya,AC Ajaccio,0,0,2012/2013,15.03,21:30
4185,France,lig-1,Lyon,Marsilya,0,0,2012/2013,10.03,22:00
4186,France,lig-1,Bordeaux,Bastia,1,0,2012/2013,10.03,18:00
4187,France,lig-1,Nice,Montpellier,2,0,2012/2013,10.03,15:00
4188,France,lig-1,AC Ajaccio,Lorient,1,0,2012/2013,09.03,21:00
4189,France,lig-1,Brest,Toulouse,0,1,2012/2013,09.03,21:00
4190,France,lig-1,Thonon-Evian,Sochaux,5,1,2012/2013,09.03,21:00
4191,France,lig-1,Troyes,Reims,4,2,2012/2013,09.03,21:00
4192,France,lig-1,Valenciennes,Lille,1,3,2012/2013,09.03,21:00
4193,France,lig-1,PSG,Nancy,2,1,2012/2013,09.03,18:00
4194,France,lig-1,Rennes,St. Etienne,2,2,2012/2013,08.03,21:30
4195,France,lig-1,Lille,Bordeaux,2,1,2012/2013,03.03,22:00
4196,France,lig-1,Marsilya,Troyes,2,1,2012/2013,03.03,18:00
4197,France,lig-1,Brest,Lyon,1,1,2012/2013,03.03,15:00
4198,France,lig-1,"Bastia
2","AC Ajaccio
3",1,0,2012/2013,02.03,21:00
4199,France,lig-1,Lorient,Valenciennes,1,1,2012/2013,02.03,21:00
4200,France,lig-1,Sochaux,Nancy,1,2,2012/2013,02.03,21:00
4201,France,lig-1,St. Etienne,Nice,4,0,2012/2013,02.03,21:00
4202,France,lig-1,Toulouse,Thonon-Evian,0,0,2012/2013,02.03,21:00
4203,France,lig-1,Reims,PSG,1,0,2012/2013,02.03,18:00
4204,France,lig-1,Montpellier,Rennes,2,0,2012/2013,01.03,21:30
4205,France,lig-1,PSG,Marsilya,2,0,2012/2013,24.02,22:00
4206,France,lig-1,Bordeaux,Brest,0,2,2012/2013,24.02,18:00
4207,France,lig-1,Lyon,Lorient,3,1,2012/2013,24.02,15:00
4208,France,lig-1,AC Ajaccio,Lille,1,3,2012/2013,23.02,21:00
4209,France,lig-1,Nancy,St. Etienne,0,3,2012/2013,23.02,21:00
4210,France,lig-1,Thonon-Evian,Montpellier,0,1,2012/2013,23.02,21:00
4211,France,lig-1,Troyes,Bastia,0,0,2012/2013,23.02,21:00
4212,France,lig-1,Valenciennes,Toulouse,0,0,2012/2013,23.02,21:00
4213,France,lig-1,Rennes,Sochaux,2,2,2012/2013,23.02,18:00
4214,France,lig-1,Nice,Reims,2,0,2012/2013,22.02,21:30
4215,France,lig-1,Sochaux,PSG,3,2,2012/2013,17.02,22:00
4216,France,lig-1,Reims,St. Etienne,1,1,2012/2013,17.02,18:00
4217,France,lig-1,Bordeaux,Lyon,0,4,2012/2013,17.02,15:00
4218,France,lig-1,Bastia,Nice,0,1,2012/2013,16.02,21:00
4219,France,lig-1,Brest,AC Ajaccio,1,1,2012/2013,16.02,21:00
4220,France,lig-1,Lorient,Thonon-Evian,2,1,2012/2013,16.02,21:00
4221,France,lig-1,Montpellier,Nancy,1,0,2012/2013,16.02,21:00
4222,France,lig-1,Toulouse,Troyes,2,2,2012/2013,16.02,21:00
4223,France,lig-1,Marsilya,Valenciennes,1,0,2012/2013,16.02,18:00
4224,France,lig-1,Lille,Rennes,2,0,2012/2013,15.02,21:30
4225,France,lig-1,Lyon,Lille,1,3,2012/2013,10.02,22:00
4226,France,lig-1,Rennes,Toulouse,2,0,2012/2013,10.02,18:00
4227,France,lig-1,Thonon-Evian,"Marsilya
2",1,1,2012/2013,10.02,15:00
4228,France,lig-1,AC Ajaccio,Bordeaux,1,0,2012/2013,09.02,21:00
4229,France,lig-1,Nancy,Reims,1,2,2012/2013,09.02,21:00
4230,France,lig-1,Nice,Lorient,1,1,2012/2013,09.02,21:00
4231,France,lig-1,Troyes,Sochaux,0,0,2012/2013,09.02,21:00
4232,France,lig-1,Valenciennes,Brest,2,1,2012/2013,09.02,21:00
4233,France,lig-1,St. Etienne,Montpellier,4,1,2012/2013,09.02,18:00
4234,France,lig-1,PSG,Bastia,3,1,2012/2013,08.02,21:30
4235,France,lig-1,Marsilya,Nancy,0,1,2012/2013,03.02,22:00
4236,France,lig-1,Montpellier,Reims,3,1,2012/2013,03.02,18:00
4237,France,lig-1,AC Ajaccio,Lyon,3,1,2012/2013,03.02,15:00
4238,France,lig-1,Bastia,Thonon-Evian,0,0,2012/2013,02.02,21:00
4239,France,lig-1,Bordeaux,Valenciennes,2,0,2012/2013,02.02,21:00
4240,France,lig-1,Brest,Nice,0,2,2012/2013,02.02,21:00
4241,France,lig-1,Lille,Troyes,1,1,2012/2013,02.02,21:00
4242,France,lig-1,Sochaux,St. Etienne,1,2,2012/2013,02.02,21:00
4243,France,lig-1,Lorient,Rennes,2,2,2012/2013,02.02,18:00
4244,France,lig-1,Toulouse,PSG,0,4,2012/2013,01.02,21:30
4245,France,lig-1,PSG,Lille,1,0,2012/2013,27.01,22:00
4246,France,lig-1,Nice,Bordeaux,0,1,2012/2013,27.01,18:00
4247,France,lig-1,St. Etienne,Bastia,3,0,2012/2013,27.01,15:00
4248,France,lig-1,Montpellier,Sochaux,2,0,2012/2013,26.01,21:00
4249,France,lig-1,Nancy,Lorient,2,1,2012/2013,26.01,21:00
4250,France,lig-1,Reims,Toulouse,1,1,2012/2013,26.01,21:00
4251,France,lig-1,Thonon-Evian,AC Ajaccio,1,1,2012/2013,26.01,21:00
4252,France,lig-1,Troyes,Brest,2,1,2012/2013,26.01,21:00
4253,France,lig-1,Rennes,Marsilya,2,2,2012/2013,26.01,18:00
4254,France,lig-1,Valenciennes,Lyon,0,2,2012/2013,25.01,21:30
4255,France,lig-1,Bordeaux,PSG,0,1,2012/2013,20.01,22:00
4256,France,lig-1,Lille,Nice,0,2,2012/2013,20.01,18:00
4257,France,lig-1,Bastia,Rennes,0,2,2012/2013,20.01,15:00
4258,France,lig-1,AC Ajaccio,Valenciennes,1,1,2012/2013,19.01,21:00
4259,France,lig-1,Brest,St. Etienne,0,1,2012/2013,19.01,21:00
4260,France,lig-1,Lorient,Troyes,3,2,2012/2013,19.01,21:00
4261,France,lig-1,Toulouse,Nancy,2,1,2012/2013,19.01,21:00
4262,France,lig-1,Marsilya,Montpellier,3,2,2012/2013,19.01,18:00
4263,France,lig-1,Sochaux,Reims,1,0,2012/2013,19.01,17:00
4264,France,lig-1,Lyon,Thonon-Evian,0,0,2012/2013,18.01,21:30
4265,France,lig-1,Sochaux,Marsilya,3,1,2012/2013,13.01,22:00
4266,France,lig-1,Nice,Valenciennes,5,0,2012/2013,13.01,18:00
4267,France,lig-1,Reims,Bastia,1,2,2012/2013,13.01,15:00
4268,France,lig-1,Montpellier,Lorient,2,0,2012/2013,12.01,21:00
4269,France,lig-1,Nancy,Lille,2,2,2012/2013,12.01,21:00
4270,France,lig-1,Rennes,Bordeaux,0,2,2012/2013,12.01,21:00
4271,France,lig-1,Thonon-Evian,Brest,0,2,2012/2013,12.01,21:00
4272,France,lig-1,Troyes,Lyon,1,2,2012/2013,12.01,18:00
4273,France,lig-1,PSG,AC Ajaccio,0,0,2012/2013,11.01,22:00
4274,France,lig-1,St. Etienne,Toulouse,2,2,2012/2013,11.01,20:00
4275,France,lig-1,Marsilya,St. Etienne,1,0,2012/2013,23.12,22:00
4276,France,lig-1,Toulouse,Sochaux,2,0,2012/2013,23.12,18:00
4277,France,lig-1,Valenciennes,Thonon-Evian,2,1,2012/2013,23.12,15:00
4278,France,lig-1,AC Ajaccio,Rennes,2,4,2012/2013,22.12,21:00
4279,France,lig-1,Bastia,Nancy,4,2,2012/2013,22.12,21:00
4280,France,lig-1,Bordeaux,Troyes,0,0,2012/2013,22.12,21:00
4281,France,lig-1,Lorient,Reims,2,2,2012/2013,22.12,21:00
4282,France,lig-1,Lyon,Nice,3,0,2012/2013,22.12,21:00
4283,France,lig-1,Lille,Montpellier,4,1,2012/2013,22.12,18:00
4284,France,lig-1,Brest,PSG,0,3,2012/2013,21.12,21:45
4285,France,lig-1,PSG,Lyon,1,0,2012/2013,16.12,22:00
4286,France,lig-1,St. Etienne,Lorient,0,2,2012/2013,16.12,18:00
4287,France,lig-1,Nancy,Bordeaux,1,1,2012/2013,16.12,15:00
4288,France,lig-1,Montpellier,Bastia,4,0,2012/2013,15.12,21:00
4289,France,lig-1,Nice,Thonon-Evian,3,2,2012/2013,15.12,21:00
4290,France,lig-1,Reims,Lille,1,1,2012/2013,15.12,21:00
4291,France,lig-1,Sochaux,Brest,1,2,2012/2013,15.12,21:00
4292,France,lig-1,Troyes,AC Ajaccio,3,2,2012/2013,15.12,21:00
4293,France,lig-1,"Toulouse
2",Marsilya,0,1,2012/2013,15.12,18:00
4294,France,lig-1,Rennes,Valenciennes,2,0,2012/2013,14.12,21:45
4295,France,lig-1,Bordeaux,St. Etienne,0,0,2012/2013,13.12,22:00
4296,France,lig-1,Bastia,Marsilya,1,2,2012/2013,12.12,22:00
4297,France,lig-1,AC Ajaccio,Reims,2,0,2012/2013,12.12,20:00
4298,France,lig-1,Brest,Montpellier,1,2,2012/2013,12.12,20:00
4299,France,lig-1,Lorient,Sochaux,2,0,2012/2013,12.12,20:00
4300,France,lig-1,Lyon,Nancy,1,1,2012/2013,12.12,20:00
4301,France,lig-1,Thonon-Evian,Troyes,2,0,2012/2013,12.12,20:00
4302,France,lig-1,Lille,Toulouse,2,0,2012/2013,11.12,22:00
4303,France,lig-1,Nice,"Rennes
2",1,0,2012/2013,11.12,20:00
4304,France,lig-1,Valenciennes,PSG,0,4,2012/2013,11.12,20:00
4305,France,lig-1,St. Etienne,Lyon,0,1,2012/2013,09.12,22:00
4306,France,lig-1,Marsilya,Lorient,0,3,2012/2013,09.12,18:00
4307,France,lig-1,Reims,Bordeaux,0,0,2012/2013,09.12,15:00
4308,France,lig-1,Montpellier,AC Ajaccio,3,0,2012/2013,08.12,21:00
4309,France,lig-1,Nancy,Valenciennes,1,1,2012/2013,08.12,21:00
4310,France,lig-1,Rennes,Brest,2,2,2012/2013,08.12,21:00
4311,France,lig-1,Sochaux,Lille,1,1,2012/2013,08.12,21:00
4312,France,lig-1,Troyes,Nice,1,1,2012/2013,08.12,21:00
4313,France,lig-1,PSG,Thonon-Evian,4,0,2012/2013,08.12,18:00
4314,France,lig-1,Toulouse,Bastia,0,0,2012/2013,07.12,21:45
4315,France,lig-1,Lorient,Toulouse,1,0,2012/2013,02.12,22:00
4316,France,lig-1,Troyes,Rennes,2,3,2012/2013,02.12,18:00
4317,France,lig-1,Brest,Marsilya,1,2,2012/2013,02.12,15:00
4318,France,lig-1,Bordeaux,Sochaux,2,2,2012/2013,01.12,21:00
4319,France,lig-1,Lille,Bastia,0,0,2012/2013,01.12,21:00
4320,France,lig-1,Nice,PSG,2,1,2012/2013,01.12,21:00
4321,France,lig-1,Thonon-Evian,Nancy,1,1,2012/2013,01.12,21:00
4322,France,lig-1,Valenciennes,Reims,1,0,2012/2013,01.12,21:00
4323,France,lig-1,Lyon,Montpellier,1,0,2012/2013,01.12,18:00
4324,France,lig-1,AC Ajaccio,St. Etienne,0,0,2012/2013,30.11,21:45
4325,France,lig-1,Marsilya,Lyon,1,4,2012/2013,28.11,22:00
4326,France,lig-1,Marsilya,Lille,1,0,2012/2013,25.11,22:00
4327,France,lig-1,Toulouse,Lyon,3,0,2012/2013,25.11,18:00
4328,France,lig-1,Montpellier,Bordeaux,1,0,2012/2013,25.11,15:00
4329,France,lig-1,Bastia,Lorient,2,1,2012/2013,24.11,21:00
4330,France,lig-1,Nancy,AC Ajaccio,1,1,2012/2013,24.11,21:00
4331,France,lig-1,Reims,Brest,0,0,2012/2013,24.11,21:00
4332,France,lig-1,Rennes,Thonon-Evian,0,1,2012/2013,24.11,21:00
4333,France,lig-1,Sochaux,Nice,0,1,2012/2013,24.11,21:00
4334,France,lig-1,PSG,Troyes,4,0,2012/2013,24.11,18:00
4335,France,lig-1,St. Etienne,Valenciennes,1,0,2012/2013,23.11,21:45
4336,France,lig-1,Bordeaux,Marsilya,1,0,2012/2013,18.11,22:00
4337,France,lig-1,Nice,Toulouse,1,0,2012/2013,18.11,18:00
4338,France,lig-1,Lyon,Reims,3,0,2012/2013,18.11,15:00
4339,France,lig-1,AC Ajaccio,Sochaux,0,1,2012/2013,17.11,21:00
4340,France,lig-1,Brest,Bastia,3,0,2012/2013,17.11,21:00
4341,France,lig-1,Thonon-Evian,St. Etienne,2,2,2012/2013,17.11,21:00
4342,France,lig-1,Troyes,Nancy,3,3,2012/2013,17.11,21:00
4343,France,lig-1,Valenciennes,Montpellier,1,1,2012/2013,17.11,21:00
4344,France,lig-1,PSG,"Rennes
2",1,2,2012/2013,17.11,18:00
4345,France,lig-1,Lorient,Lille,2,0,2012/2013,16.11,21:45
4346,France,lig-1,Montpellier,PSG,1,1,2012/2013,11.11,22:00
4347,France,lig-1,Lorient,Bordeaux,0,4,2012/2013,11.11,18:00
4348,France,lig-1,Sochaux,Lyon,1,1,2012/2013,11.11,18:00
4349,France,lig-1,Marsilya,Nice,2,2,2012/2013,11.11,15:00
4350,France,lig-1,Bastia,Valenciennes,2,3,2012/2013,10.11,21:00
4351,France,lig-1,Reims,Thonon-Evian,1,2,2012/2013,10.11,21:00
4352,France,lig-1,St. Etienne,Troyes,2,0,2012/2013,10.11,21:00
4353,France,lig-1,Toulouse,AC Ajaccio,2,4,2012/2013,10.11,21:00
4354,France,lig-1,Lille,Brest,1,0,2012/2013,10.11,18:00
4355,France,lig-1,Nancy,Rennes,1,3,2012/2013,09.11,21:45
4356,France,lig-1,Sochaux,Thonon-Evian,2,1,2012/2013,07.11,19:30
4357,France,lig-1,Bordeaux,Toulouse,1,0,2012/2013,04.11,22:00
4358,France,lig-1,Lyon,Bastia,5,2,2012/2013,04.11,18:00
4359,France,lig-1,AC Ajaccio,Marsilya,0,2,2012/2013,04.11,15:00
4360,France,lig-1,Nice,Nancy,2,1,2012/2013,03.11,21:00
4361,France,lig-1,Rennes,Reims,1,0,2012/2013,03.11,21:00
4362,France,lig-1,Thonon-Evian,Lille,0,2,2012/2013,03.11,21:00
4363,France,lig-1,Troyes,Montpellier,1,1,2012/2013,03.11,21:00
4364,France,lig-1,Valenciennes,Sochaux,3,1,2012/2013,03.11,21:00
4365,France,lig-1,PSG,St. Etienne,1,2,2012/2013,03.11,18:00
4366,France,lig-1,Brest,Lorient,2,0,2012/2013,02.11,21:45
4367,France,lig-1,Bastia,Bordeaux,3,1,2012/2013,28.01,18:00
4368,France,lig-1,Lorient,AC Ajaccio,4,4,2012/2013,28.01,15:00
4369,France,lig-1,Montpellier,Nice,3,1,2012/2013,27.01,21:00
4370,France,lig-1,Nancy,PSG,0,1,2012/2013,27.01,21:00
4371,France,lig-1,Reims,Troyes,1,1,2012/2013,27.01,21:00
4372,France,lig-1,Toulouse,Brest,3,1,2012/2013,27.01,21:00
4373,France,lig-1,Lille,Valenciennes,2,1,2012/2013,27.01,18:00
4374,France,lig-1,St. Etienne,Rennes,2,0,2012/2013,26.01,21:45
4375,France,lig-1,Troyes,Marsilya,1,0,2012/2013,21.01,22:00
4376,France,lig-1,Lyon,Brest,1,0,2012/2013,21.01,18:00
4377,France,lig-1,AC Ajaccio,Bastia,0,0,2012/2013,21.01,15:00
4378,France,lig-1,Nancy,Sochaux,1,1,2012/2013,20.01,21:00
4379,France,lig-1,Nice,St. Etienne,1,1,2012/2013,20.01,21:00
4380,France,lig-1,Rennes,Montpellier,2,1,2012/2013,20.01,21:00
4381,France,lig-1,Thonon-Evian,Toulouse,0,4,2012/2013,20.01,21:00
4382,France,lig-1,Valenciennes,"Lorient
2",6,1,2012/2013,20.01,21:00
4383,France,lig-1,PSG,Reims,1,0,2012/2013,20.01,18:00
4384,France,lig-1,Bordeaux,Lille,1,1,2012/2013,19.01,21:45
4385,France,lig-1,Marsilya,PSG,2,2,2012/2013,07.01,22:00
4386,France,lig-1,Lorient,Lyon,1,1,2012/2013,07.01,18:00
4387,France,lig-1,Brest,Bordeaux,1,1,2012/2013,07.01,15:00
4388,France,lig-1,Bastia,"Troyes
2",3,2,2012/2013,06.01,21:00
4389,France,lig-1,Lille,AC Ajaccio,2,0,2012/2013,06.01,21:00
4390,France,lig-1,Reims,Nice,3,1,2012/2013,06.01,21:00
4391,France,lig-1,Sochaux,Rennes,0,1,2012/2013,06.01,21:00
4392,France,lig-1,Toulouse,Valenciennes,2,2,2012/2013,06.01,21:00
4393,France,lig-1,Montpellier,Thonon-Evian,2,3,2012/2013,06.01,18:00
4394,France,lig-1,St. Etienne,Nancy,4,0,2012/2013,05.01,21:45
4395,France,lig-1,Lyon,Bordeaux,0,2,2012/2013,30.09,22:00
4396,France,lig-1,St. Etienne,Reims,0,0,2012/2013,30.09,18:00
